,epoch,train_loss_all,eval_loss_all,train_acc_all,eval_acc_all,train_miou_all,eval_miou_all,train_class_acc_all,eval_class_acc_all
0,1,1.0772912561893464,1.0907275080680847,0.14162161313808416,0.12841933783117201,0.1535805165873853,0.15360179022895457,"[0.45392776 0.35043404 0.1869895  0.         0.         0.
 0.         0.        ]","[0.45213911 0.35192035 0.09487591 0.         0.         0.
 0.         0.        ]"
1,2,1.0376451134681701,0.9987222611904144,0.1358084978579552,0.1304911751354899,0.16399115336518447,0.17593465672058634,"[0.48571472 0.31934108 0.14560368 0.         0.         0.
 0.         0.        ]","[0.52038889 0.29947768 0.09357166 0.         0.         0.
 0.         0.        ]"
